,Close,EMA_200,EMA_100,VWAP,Trend
44414,143.174,142.816,143.096,143.205,0
44415,143.069,142.818,143.096,143.142,0
44416,143.078,142.821,143.096,143.125,0
44417,143.163,142.824,143.097,143.117,0
44418,143.111,142.827,143.097,143.118,0
44419,143.118,142.83,143.098,143.128,0
44420,143.133,142.833,143.098,143.124,0
44421,143.111,142.836,143.099,143.122,0
44422,143.132,142.839,143.099,143.126,0
44423,143.076,142.841,143.099,143.114,0
44424,143.085,142.843,143.098,143.108,0
44425,143.098,142.846,143.098,143.09,0
44426,143.083,142.848,143.098,143.085,0
44427,143.092,142.851,143.098,143.073,0
44428,143.092,142.853,143.098,143.07,0
44429,143.077,142.855,143.097,143.064,0
44430,143.074,142.858,143.097,143.08,0
44431,143.038,142.859,143.096,143.058,0
44432,143.11,142.862,143.096,143.075,0
44433,143.092,142.864,143.096,143.078,0
44434,143.067,142.866,143.095,143.089,0
44435,143.078,142.868,143.095,143.079,0
44436,143.214,142.872,143.097,143.106,0
44437,143.148,142.874,143.098,143.133,0
44438,143.175,142.877,143.1,143.155,0
44439,143.189,142.881,143.102,143.158,0
44440,143.147,142.883,143.103,143.156,0
44441,143.191,142.886,143.104,143.167,0
44442,143.014,142.887,143.103,143.121,0
44443,142.878,142.887,143.098,143.027,0
44444,142.896,142.887,143.094,142.955,0
44445,142.96,142.888,143.092,142.915,0
44446,143.179,142.891,143.093,143.0,0
44447,143.052,142.893,143.092,143.062,0
44448,143.128,142.895,143.093,143.117,0
44449,143.188,142.898,143.095,143.139,0
44450,143.258,142.902,143.098,143.19,0
44451,143.284,142.905,143.102,143.236,1
44452,143.418,142.91,143.108,143.311,1
44453,143.31,142.914,143.112,143.335,1
44454,143.348,142.919,143.117,143.356,1
44455,143.343,142.923,143.121,143.343,1
44456,143.288,142.927,143.125,143.341,0
44457,143.356,142.931,143.129,143.345,1
44458,143.428,142.936,143.135,143.361,1
44459,144.504,142.951,143.162,143.683,1
44460,144.812,142.97,143.195,144.252,1
44461,145.14,142.992,143.233,144.643,1
44462,145.3,143.014,143.274,144.93,1
44463,145.366,143.038,143.316,145.187,1
44464,145.126,143.059,143.352,145.257,1
44465,145.32,143.081,143.391,145.27,1
44466,145.211,143.102,143.427,145.226,1
44467,145.241,143.124,143.463,145.251,1
44468,145.266,143.145,143.498,145.246,1
44469,145.42,143.168,143.536,145.285,1
44470,145.478,143.191,143.575,145.356,1
44471,145.51,143.214,143.613,145.434,1
44472,145.487,143.236,143.65,145.481,1
44473,145.455,143.258,143.686,145.484,1
44474,145.477,143.28,143.721,145.485,1
44475,145.567,143.303,143.758,145.497,1
44476,145.529,143.325,143.793,145.527,1
44477,145.509,143.347,143.827,145.536,1
44478,145.549,143.369,143.861,145.534,1
44479,145.585,143.391,143.895,145.542,1
44480,145.535,143.412,143.928,145.571,1
44481,145.563,143.434,143.96,145.568,1
44482,145.528,143.455,143.991,145.556,1
44483,145.397,143.474,144.019,145.478,1
44484,145.471,143.494,144.048,145.454,1
44485,145.449,143.513,144.075,145.437,1
44486,145.477,143.533,144.103,145.476,1
44487,145.465,143.552,144.13,145.479,1
44488,145.462,143.571,144.157,145.471,1
44489,145.463,143.59,144.182,145.461,1
44490,145.32,143.607,144.205,145.426,1
44491,145.364,143.625,144.228,145.404,1
44492,145.501,143.643,144.253,145.423,1
44493,145.528,143.662,144.278,145.458,1
44494,145.448,143.68,144.302,145.486,1
44495,145.387,143.697,144.323,145.464,1
44496,144.968,143.709,144.336,145.32,1
44497,145.107,143.723,144.351,145.18,1
44498,145.073,143.737,144.365,145.098,1
44499,145.199,143.751,144.382,145.092,1
44500,145.2,143.766,144.398,145.126,1
44501,145.22,143.78,144.414,145.204,1
44502,145.12,143.793,144.428,145.189,1
44503,145.043,143.806,144.44,145.157,1
44504,145.086,143.819,144.453,145.1,1
44505,144.966,143.83,144.463,145.067,1
44506,144.746,143.839,144.469,144.98,1
44507,144.81,143.849,144.476,144.877,1
44508,144.879,143.859,144.484,144.823,1
44509,144.813,143.869,144.49,144.841,1
44510,144.559,143.875,144.492,144.775,0
44511,144.471,143.881,144.491,144.667,0
44512,144.554,143.888,144.492,144.56,0
44513,144.698,143.896,144.497,144.554,1
44514,144.621,143.903,144.499,144.605,0
44515,144.674,143.911,144.502,144.642,0
44516,144.469,143.917,144.502,144.58,0
44517,144.502,143.922,144.502,144.547,0
44518,144.443,143.928,144.501,144.495,0
44519,144.495,143.933,144.501,144.479,0
44520,144.487,143.939,144.5,144.472,0
44521,144.334,143.943,144.497,144.464,0
44522,144.473,143.948,144.497,144.436,0
44523,144.463,143.953,144.496,144.422,0
44524,144.46,143.958,144.495,144.435,0
44525,144.416,143.963,144.494,144.446,0
44526,144.459,143.968,144.493,144.439,0
44527,144.433,143.972,144.492,144.441,0
44528,144.353,143.976,144.489,144.392,0
44529,144.419,143.98,144.488,144.384,0
44530,144.501,143.986,144.488,144.421,0
44531,144.445,143.99,144.487,144.474,0
44532,144.431,143.995,144.486,144.478,0
44533,144.455,143.999,144.485,144.454,0
44534,144.429,144.003,144.484,144.426,0
44535,144.379,144.007,144.482,144.419,0
44536,144.359,144.011,144.48,144.394,0
44537,144.468,144.015,144.479,144.394,0
44538,144.491,144.02,144.48,144.465,0
44539,144.503,144.025,144.48,144.508,0
44540,144.531,144.03,144.481,144.525,0
44541,144.454,144.034,144.481,144.502,0
44542,143.997,144.034,144.471,144.328,0
44543,144.275,144.036,144.467,144.239,0
44544,144.013,144.036,144.458,144.14,0
44545,144.203,144.037,144.453,144.131,0
44546,144.135,144.038,144.447,144.12,0
44547,144.158,144.04,144.441,144.133,0
44548,144.048,144.04,144.433,144.109,0
44549,144.039,144.04,144.425,144.076,0
44550,143.963,144.039,144.416,144.027,0
44551,143.871,144.037,144.405,143.947,-1
44552,143.89,144.036,144.395,143.883,-1
44553,143.7,144.032,144.382,143.821,-1
44554,143.658,144.029,144.367,143.731,-1
44555,143.686,144.025,144.354,143.685,-1
44556,143.954,144.025,144.346,143.716,0
44557,144.111,144.025,144.341,143.866,0
44558,143.855,144.024,144.332,143.956,-1
44559,143.868,144.022,144.322,143.967,-1
44560,143.764,144.02,144.311,143.881,-1
44561,143.947,144.019,144.304,143.848,0
44562,143.877,144.018,144.296,143.845,-1
44563,143.888,144.016,144.288,143.879,-1
44564,143.8,144.014,144.278,143.867,-1
44565,143.812,144.012,144.269,143.843,-1
44566,143.85,144.01,144.26,143.841,-1
44567,144.006,144.01,144.255,143.883,0
44568,144.018,144.01,144.251,143.928,0
44569,143.88,144.009,144.243,143.967,-1
44570,143.535,144.004,144.229,143.846,-1
44571,143.533,144.0,144.215,143.682,-1
44572,143.652,143.996,144.204,143.583,-1
44573,143.705,143.993,144.194,143.614,-1
44574,143.654,143.99,144.184,143.635,-1
44575,143.612,143.986,144.172,143.66,-1
44576,143.611,143.983,144.161,143.619,-1
44577,143.437,143.977,144.147,143.55,-1
44578,143.398,143.971,144.132,143.471,-1
44579,143.479,143.966,144.119,143.435,-1
44580,143.394,143.961,144.105,143.415,-1
44581,143.339,143.955,144.09,143.402,-1
44582,143.332,143.948,144.075,143.372,-1
44583,143.358,143.943,144.06,143.347,-1
44584,143.36,143.937,144.047,143.345,-1
44585,143.41,143.931,144.034,143.365,-1
44586,143.448,143.927,144.022,143.404,-1
44587,143.393,143.921,144.01,143.415,-1
44588,143.182,143.914,143.994,143.354,-1
44589,143.252,143.907,143.979,143.288,-1
44590,143.213,143.901,143.964,143.239,-1
44591,143.357,143.895,143.952,143.265,-1
44592,143.325,143.889,143.939,143.299,-1
44593,143.119,143.882,143.923,143.263,-1
44594,142.94,143.872,143.904,143.177,-1
44595,142.928,143.863,143.884,143.063,-1
44596,143.083,143.855,143.868,142.99,-1
44597,143.151,143.848,143.854,143.044,-1
44598,142.979,143.84,143.837,143.062,-1
44599,143.009,143.831,143.82,143.071,-1
44600,143.011,143.823,143.804,143.02,-1
44601,142.9,143.814,143.787,142.984,-1
44602,143.025,143.806,143.771,142.973,-1
44603,143.105,143.799,143.758,142.982,-1
44604,143.038,143.792,143.744,143.031,-1
44605,143.048,143.784,143.73,143.066,-1
44606,143.085,143.777,143.717,143.065,-1
44607,143.003,143.77,143.703,143.064,-1
44608,143.016,143.762,143.69,143.048,-1
44609,143.102,143.755,143.678,143.05,-1
44610,142.98,143.748,143.664,143.03,-1
44611,142.98,143.74,143.651,143.019,-1
44612,143.019,143.733,143.638,143.001,-1
44613,143.023,143.726,143.626,143.003,-1
44614,143.033,143.719,143.614,143.02,-1
44615,143.003,143.712,143.602,143.018,-1
44616,143.023,143.705,143.591,143.018,-1
44617,142.91,143.697,143.577,142.993,-1
44618,142.882,143.689,143.563,142.943,-1
44619,142.95,143.682,143.551,142.918,-1
44620,142.964,143.674,143.54,142.908,-1
44621,142.998,143.668,143.529,142.953,-1
44622,142.958,143.661,143.518,142.977,-1
44623,142.945,143.654,143.506,142.971,-1
44624,142.749,143.645,143.491,142.846,-1
44625,142.835,143.636,143.478,142.808,-1
44626,142.749,143.628,143.464,142.779,-1
44627,142.941,143.621,143.453,142.811,-1
44628,142.889,143.614,143.442,142.843,-1
44629,142.894,143.606,143.431,142.885,-1
44630,142.891,143.599,143.421,142.895,-1
44631,142.882,143.592,143.41,142.887,-1
44632,142.887,143.585,143.4,142.876,-1
44633,142.948,143.579,143.391,142.906,-1
44634,142.994,143.573,143.383,142.932,-1
44635,142.985,143.567,143.375,142.96,-1
44636,143.074,143.562,143.369,143.01,-1
44637,143.056,143.557,143.363,143.04,-1
44638,143.191,143.554,143.359,143.093,-1
44639,143.029,143.548,143.353,143.096,-1
44640,143.133,143.544,143.349,143.103,-1
44641,142.997,143.539,143.342,143.043,-1
44642,142.82,143.532,143.331,142.973,-1
44643,142.749,143.524,143.32,142.879,-1
44644,142.815,143.517,143.31,142.823,-1
44645,142.884,143.51,143.301,142.819,-1
44646,142.709,143.502,143.29,142.806,-1
44647,142.76,143.495,143.279,142.776,-1
44648,142.834,143.488,143.27,142.762,-1
44649,142.914,143.483,143.263,142.807,-1
44650,143.061,143.479,143.259,142.911,-1
44651,142.743,143.471,143.249,142.908,-1
44652,142.865,143.465,143.241,142.899,-1
44653,142.865,143.459,143.234,142.85,-1
44654,142.902,143.454,143.227,142.881,-1
44655,142.996,143.449,143.223,142.908,-1
44656,142.907,143.444,143.217,142.932,-1
44657,143.182,143.441,143.216,143.005,-1
44658,143.26,143.439,143.217,143.089,-1
44659,143.322,143.438,143.219,143.2,-1
44660,143.351,143.437,143.221,143.29,0
44661,143.323,143.436,143.223,143.311,-1
44662,143.299,143.435,143.225,143.33,-1
44663,143.315,143.434,143.227,143.303,-1
44664,143.26,143.432,143.227,143.292,-1
44665,143.193,143.43,143.227,143.269,-1
44666,143.24,143.428,143.227,143.237,-1
44667,143.224,143.426,143.227,143.226,-1
44668,143.342,143.425,143.229,143.246,0
44669,143.306,143.424,143.231,143.269,-1
44670,143.326,143.423,143.233,143.297,0
44671,143.315,143.422,143.234,143.316,0
44672,143.269,143.42,143.235,143.3,-1
44673,143.485,143.421,143.24,143.337,0
44674,143.573,143.422,143.246,143.417,1
44675,143.51,143.423,143.252,143.51,0
44676,143.567,143.425,143.258,143.544,1
44677,143.488,143.425,143.262,143.541,0
44678,143.452,143.425,143.266,143.502,0
44679,143.443,143.426,143.27,143.477,0
44680,143.435,143.426,143.273,143.441,0
44681,143.441,143.426,143.276,143.437,0
44682,143.363,143.425,143.278,143.401,0
44683,143.384,143.425,143.28,143.383,0
44684,143.197,143.423,143.279,143.322,-1
44685,142.996,143.418,143.273,143.214,-1
44686,142.929,143.413,143.266,143.07,-1
44687,142.965,143.409,143.26,142.988,-1
44688,142.775,143.403,143.251,142.922,-1
44689,142.957,143.398,143.245,142.908,-1
44690,142.943,143.394,143.239,142.916,-1
44691,142.73,143.387,143.229,142.923,-1
44692,142.994,143.383,143.224,142.91,-1
44693,143.075,143.38,143.221,142.937,-1
44694,142.995,143.376,143.217,142.99,-1
44695,143.065,143.373,143.214,143.052,-1
44696,142.983,143.369,143.209,143.027,-1
44697,143.003,143.366,143.205,143.01,-1
44698,144.813,143.38,143.237,143.755,1
44699,144.876,143.395,143.269,144.213,1
44700,144.68,143.408,143.297,144.533,1
44701,144.576,143.419,143.323,144.716,1
44702,143.727,143.422,143.331,144.398,1
44703,143.824,143.426,143.34,144.121,1
44704,143.916,143.431,143.352,143.894,1
44705,143.846,143.435,143.361,143.845,1
44706,143.96,143.441,143.373,143.893,1
44707,143.898,143.445,143.384,143.913,1
44708,143.916,143.45,143.394,143.926,1
44709,143.833,143.454,143.403,143.894,1
44710,143.919,143.458,143.413,143.891,1
44711,143.947,143.463,143.424,143.894,1
44712,143.988,143.468,143.435,143.925,1
44713,143.909,143.473,143.444,143.939,1
44714,143.973,143.478,143.455,143.942,1
44715,143.946,143.482,143.464,143.934,1
44716,143.917,143.487,143.473,143.932,1
44717,143.896,143.491,143.482,143.928,1
44718,143.984,143.496,143.492,143.927,1
44719,143.924,143.5,143.5,143.925,1
44720,143.844,143.503,143.507,143.91,1
44721,143.78,143.506,143.513,143.863,1
44722,143.753,143.509,143.517,143.813,1
44723,143.822,143.512,143.523,143.781,1
44724,143.814,143.515,143.529,143.786,1
44725,143.828,143.518,143.535,143.814,1
44726,143.804,143.521,143.54,143.816,1
44727,143.768,143.523,143.545,143.787,1
44728,143.834,143.526,143.551,143.789,1
44729,143.817,143.529,143.556,143.794,1
44730,143.798,143.532,143.561,143.813,1
44731,143.651,143.533,143.562,143.765,0
44732,143.824,143.536,143.568,143.742,1
44733,143.795,143.538,143.572,143.744,1
44734,143.885,143.542,143.578,143.798,1
44735,143.716,143.544,143.581,143.8,0
44736,143.803,143.546,143.585,143.804,1
44737,144.099,143.552,143.596,143.866,1
44738,143.933,143.556,143.602,143.932,1
44739,143.934,143.559,143.609,143.988,1
44740,143.954,143.563,143.616,143.971,1
44741,143.929,143.567,143.622,143.959,1
44742,143.957,143.571,143.629,143.938,1
44743,143.977,143.575,143.635,143.938,1
44744,143.984,143.579,143.642,143.985,1
44745,143.929,143.582,143.648,143.994,1
44746,143.808,143.585,143.651,143.972,0
44747,143.911,143.588,143.656,143.902,1
44748,143.754,143.589,143.658,143.807,0
44749,143.574,143.589,143.657,143.72,0
44750,143.414,143.588,143.652,143.575,-1
44751,143.376,143.585,143.646,143.477,-1
44752,143.321,143.583,143.64,143.403,-1
44753,143.231,143.579,143.632,143.342,-1
44754,143.246,143.576,143.624,143.289,-1
44755,143.282,143.573,143.617,143.256,-1
44756,143.347,143.571,143.612,143.289,-1
44757,143.354,143.569,143.607,143.333,-1
44758,143.404,143.567,143.603,143.378,-1
44759,143.34,143.565,143.598,143.382,-1
44760,143.146,143.561,143.589,143.288,-1
44761,143.154,143.557,143.58,143.21,-1
44762,143.102,143.552,143.571,143.151,-1
44763,143.063,143.547,143.561,143.091,-1
44764,143.026,143.542,143.55,143.062,-1
44765,143.066,143.537,143.54,143.056,-1
44766,142.921,143.531,143.528,143.021,-1
44767,142.8,143.524,143.514,142.931,-1
44768,142.714,143.516,143.498,142.823,-1
44769,142.796,143.509,143.484,142.766,-1
44770,142.934,143.503,143.473,142.785,-1
44771,142.985,143.498,143.463,142.874,-1
44772,142.986,143.493,143.454,142.936,-1
44773,142.909,143.487,143.443,142.955,-1
44774,142.868,143.481,143.432,142.933,-1
44775,142.953,143.475,143.422,142.906,-1
44776,142.941,143.47,143.413,142.913,-1
44777,142.981,143.465,143.404,142.935,-1
44778,142.973,143.46,143.396,142.984,-1
44779,142.922,143.455,143.386,142.975,-1
44780,143.181,143.452,143.382,143.033,-1
44781,143.126,143.449,143.377,143.084,-1
44782,143.242,143.447,143.375,143.143,-1
44783,143.34,143.446,143.374,143.223,0
44784,143.191,143.443,143.37,143.241,-1
44785,143.291,143.442,143.369,143.271,-1
44786,143.317,143.441,143.368,143.272,-1
44787,143.602,143.442,143.372,143.386,1
44788,143.621,143.444,143.377,143.492,1
44789,144.224,143.452,143.394,143.776,1
44790,144.081,143.458,143.408,143.98,1
44791,143.943,143.463,143.418,144.058,1
44792,144.054,143.469,143.431,144.071,1
44793,143.964,143.474,143.441,144.05,1
44794,143.767,143.477,143.448,144.001,1
44795,143.911,143.481,143.457,143.94,1
44796,144.14,143.487,143.47,143.935,1
44797,143.911,143.492,143.479,144.012,1
44798,143.923,143.496,143.488,144.074,1
44799,143.79,143.499,143.494,144.016,1
44800,143.215,143.496,143.488,143.728,-1
44801,143.5,143.496,143.489,143.5,0
44802,143.419,143.495,143.487,143.406,0
44803,143.441,143.495,143.486,143.416,0
44804,143.547,143.495,143.488,143.461,0
44805,143.555,143.496,143.489,143.491,0
44806,143.494,143.496,143.489,143.524,0
44807,143.454,143.495,143.488,143.495,0
44808,143.39,143.494,143.486,143.457,0
44809,143.405,143.494,143.485,143.433,0
44810,143.457,143.493,143.484,143.412,0
44811,143.461,143.493,143.484,143.434,0
44812,143.565,143.494,143.485,143.505,0
44813,143.454,143.493,143.485,143.504,0
44814,143.358,143.492,143.482,143.481,-1
44815,143.405,143.491,143.481,143.409,0
44816,143.404,143.49,143.479,143.4,0
44817,143.468,143.49,143.479,143.428,0
44818,143.362,143.489,143.477,143.419,-1
44819,143.407,143.488,143.475,143.406,0
44820,143.37,143.487,143.473,143.379,-1
44821,143.441,143.486,143.473,143.394,0
44822,143.376,143.485,143.471,143.398,-1
44823,143.303,143.483,143.467,143.387,-1
44824,143.313,143.482,143.464,143.348,-1
44825,143.272,143.479,143.46,143.312,-1
44826,143.269,143.477,143.457,143.287,-1
44827,143.343,143.476,143.454,143.284,-1
44828,143.348,143.475,143.452,143.302,-1
44829,143.191,143.472,143.447,143.279,-1
44830,143.436,143.472,143.447,143.308,0
44831,143.578,143.473,143.449,143.414,0
44832,143.66,143.475,143.454,143.526,1
44833,143.741,143.477,143.459,143.63,1
44834,143.921,143.482,143.468,143.718,1
44835,143.783,143.485,143.475,143.778,1
44836,143.652,143.486,143.478,143.8,0
44837,143.686,143.488,143.482,143.739,1
44838,143.66,143.49,143.486,143.674,0
44839,143.745,143.492,143.491,143.671,1
44840,143.85,143.496,143.498,143.731,1
44841,144.8,143.509,143.524,144.066,1
44842,144.892,143.523,143.551,144.5,1
44843,144.649,143.534,143.573,144.712,1
44844,144.727,143.546,143.596,144.781,1
44845,144.649,143.557,143.616,144.691,1
44846,144.778,143.569,143.639,144.693,1
44847,144.7,143.58,143.66,144.694,1
44848,144.782,143.592,143.683,144.721,1
44849,144.784,143.604,143.704,144.735,1
44850,144.815,143.616,143.726,144.765,1
44851,144.876,143.629,143.749,144.807,1
44852,144.836,143.641,143.771,144.832,1
44853,144.881,143.653,143.793,144.857,1
44854,144.903,143.665,143.815,144.87,1
44855,144.849,143.677,143.835,144.875,1
44856,144.803,143.688,143.854,144.863,1
44857,144.702,143.699,143.871,144.813,1
44858,144.697,143.708,143.887,144.755,1
44859,144.725,143.719,143.904,144.72,1
44860,144.727,143.729,143.92,144.723,1
44861,144.767,143.739,143.937,144.737,1
44862,144.759,143.749,143.953,144.751,1
44863,144.783,143.759,143.97,144.764,1
44864,144.935,143.771,143.989,144.84,1
44865,145.177,143.785,144.012,144.993,1
44866,145.084,143.798,144.034,145.062,1
44867,145.221,143.812,144.057,145.139,1
44868,145.146,143.825,144.079,145.149,1
44869,145.155,143.839,144.1,145.163,1
44870,145.218,143.852,144.122,145.172,1
44871,145.309,143.867,144.146,145.211,1
44872,145.297,143.881,144.169,145.26,1
44873,145.231,143.895,144.19,145.278,1
44874,145.267,143.908,144.211,145.27,1
44875,145.447,143.923,144.235,145.341,1
44876,145.538,143.94,144.261,145.418,1
44877,145.512,143.955,144.286,145.479,1
44878,145.687,143.972,144.314,145.574,1
44879,145.731,143.99,144.342,145.65,1
44880,145.6,144.006,144.367,145.685,1
44881,145.264,144.018,144.384,145.484,1
44882,145.14,144.03,144.399,145.314,1
44883,145.199,144.041,144.415,145.218,1
44884,145.174,144.053,144.43,145.169,1
44885,145.008,144.062,144.442,145.15,1
44886,145.009,144.071,144.453,145.082,1
44887,144.903,144.08,144.462,144.986,1
44888,144.658,144.085,144.466,144.818,1
44889,144.627,144.091,144.469,144.716,0
44890,144.81,144.098,144.476,144.699,1
44891,144.873,144.106,144.484,144.718,1
44892,145.012,144.115,144.494,144.862,1
44893,144.882,144.122,144.502,144.904,1
44894,144.913,144.13,144.51,144.955,1
44895,145.181,144.141,144.523,144.961,1
44896,145.196,144.151,144.536,145.044,1
44897,145.174,144.161,144.549,145.146,1
44898,145.255,144.172,144.563,145.191,1
44899,145.164,144.182,144.575,145.2,1
44900,145.155,144.192,144.586,145.198,1
44901,145.155,144.201,144.598,145.175,1
44902,145.21,144.211,144.61,145.167,1
44903,145.268,144.222,144.623,145.193,1
44904,145.306,144.233,144.636,145.263,1
44905,145.443,144.245,144.652,145.333,1
44906,145.245,144.255,144.664,145.352,1
44907,145.272,144.265,144.676,145.318,1
44908,145.299,144.275,144.688,145.274,1
44909,145.336,144.286,144.701,145.283,1
44910,145.284,144.296,144.713,145.31,1
44911,145.298,144.306,144.724,145.299,1
44912,145.215,144.315,144.734,145.259,1
44913,145.201,144.323,144.743,145.215,1
44914,145.168,144.332,144.752,145.188,1
44915,145.066,144.339,144.758,145.144,1
44916,145.042,144.346,144.764,145.104,1
44917,145.032,144.353,144.769,145.057,1
44918,145.054,144.36,144.775,145.035,1
44919,145.015,144.366,144.779,145.023,1
44920,145.017,144.373,144.784,145.022,1
44921,145.058,144.38,144.789,145.027,1
44922,145.04,144.386,144.794,145.051,1
44923,145.016,144.393,144.799,145.04,1
44924,145.087,144.4,144.805,145.058,1
44925,144.947,144.405,144.807,145.029,0
44926,145.039,144.411,144.812,145.032,1
44927,145.27,144.42,144.821,145.088,1
44928,145.349,144.429,144.831,145.188,1
44929,145.195,144.437,144.839,145.258,1
44930,145.199,144.444,144.846,145.244,1
44931,145.266,144.452,144.854,145.224,1
44932,145.185,144.46,144.861,145.199,1
44933,144.778,144.463,144.859,145.107,0
44934,144.895,144.467,144.86,144.969,0
44935,144.917,144.472,144.861,144.887,0
44936,144.888,144.476,144.861,144.893,0
44937,144.774,144.479,144.86,144.88,0
44938,144.756,144.482,144.858,144.844,0
44939,144.709,144.484,144.855,144.779,0
44940,144.906,144.488,144.856,144.785,0
44941,144.863,144.492,144.856,144.817,0
44942,145.203,144.499,144.863,144.956,1
44943,144.989,144.504,144.865,145.026,0
44944,145.126,144.51,144.87,145.092,1
44945,145.355,144.518,144.88,145.169,1
44946,145.37,144.527,144.89,145.264,1
44947,145.305,144.535,144.898,145.35,1
44948,145.177,144.541,144.903,145.3,1
44949,145.21,144.548,144.91,145.247,1
44950,145.181,144.554,144.915,145.204,1
44951,145.164,144.56,144.92,145.189,1
44952,145.186,144.566,144.925,145.186,1
44953,145.072,144.571,144.928,145.167,0
44954,145.136,144.577,144.932,145.141,1
44955,145.133,144.582,144.936,145.123,1
44956,145.125,144.588,144.94,145.126,1
44957,145.131,144.593,144.944,145.126,1
44958,145.144,144.599,144.948,145.133,1
44959,145.074,144.603,144.95,145.117,0
44960,145.302,144.61,144.957,145.158,1
44961,145.37,144.618,144.965,145.222,1
44962,145.382,144.625,144.973,145.302,1
44963,145.274,144.632,144.979,145.345,1
44964,145.21,144.638,144.984,145.314,1
44965,145.249,144.644,144.989,145.269,1
44966,145.283,144.65,144.995,145.247,1
44967,145.365,144.657,145.002,145.286,1
44968,145.356,144.664,145.009,145.33,1
44969,145.316,144.671,145.015,145.351,1
44970,145.355,144.678,145.022,145.348,1
44971,145.198,144.683,145.026,145.306,0
44972,145.269,144.689,145.03,145.269,1
44973,145.291,144.695,145.036,145.25,1
44974,145.351,144.701,145.042,145.286,1
44975,145.335,144.707,145.048,145.334,1
44976,145.356,144.714,145.054,145.364,1
44977,145.43,144.721,145.061,145.386,1
44978,145.537,144.729,145.071,145.435,1
44979,145.48,144.737,145.079,145.468,1
44980,145.487,144.744,145.087,145.487,1
44981,145.639,144.753,145.098,145.52,1
44982,145.519,144.761,145.106,145.558,1
44983,145.559,144.768,145.115,145.574,1
44984,145.621,144.777,145.125,145.583,1
44985,145.915,144.788,145.141,145.71,1
44986,146.097,144.801,145.16,145.843,1
44987,146.315,144.816,145.183,146.022,1
44988,146.517,144.833,145.209,146.289,1
44989,146.46,144.849,145.234,146.416,1
44990,146.613,144.867,145.261,146.516,1
44991,146.662,144.885,145.289,146.553,1
44992,146.663,144.903,145.316,146.613,1
44993,146.628,144.92,145.342,146.652,1
44994,146.659,144.937,145.368,146.647,1
44995,146.621,144.954,145.393,146.637,1
44996,146.629,144.97,145.417,146.641,1
44997,146.693,144.988,145.443,146.646,1
44998,146.758,145.005,145.469,146.691,1
44999,146.776,145.023,145.495,146.735,1
45000,146.796,145.04,145.52,146.761,1
45001,146.68,145.057,145.543,146.762,1
45002,146.675,145.073,145.566,146.711,1
45003,146.669,145.089,145.588,146.683,1
45004,146.747,145.105,145.611,146.681,1
45005,146.882,145.123,145.636,146.746,1
45006,146.871,145.14,145.66,146.804,1
45007,146.871,145.158,145.684,146.851,1
45008,146.942,145.175,145.709,146.899,1
45009,146.945,145.193,145.734,146.919,1
45010,146.849,145.209,145.756,146.917,1
45011,146.795,145.225,145.776,146.872,1
45012,146.693,145.24,145.794,146.804,1
45013,146.688,145.254,145.812,146.746,1
45014,146.75,145.269,145.831,146.727,1
45015,146.697,145.283,145.848,146.725,1
45016,146.641,145.297,145.863,146.709,1
45017,146.712,145.311,145.88,146.684,1
45018,146.771,145.325,145.898,146.695,1
45019,146.676,145.339,145.913,146.708,1
45020,146.783,145.353,145.931,146.733,1
45021,146.792,145.368,145.948,146.758,1
45022,146.689,145.381,145.962,146.752,1
45023,146.879,145.396,145.98,146.778,1
45024,146.8,145.41,145.997,146.787,1
45025,146.863,145.424,146.014,146.83,1
45026,146.7,145.437,146.027,146.81,1
45027,146.714,145.449,146.041,146.773,1
45028,146.712,145.462,146.054,146.736,1
45029,146.728,145.475,146.068,146.713,1
45030,146.77,145.487,146.082,146.73,1
45031,146.378,145.496,146.087,146.642,1
45032,146.61,145.507,146.098,146.633,1
45033,146.638,145.519,146.108,146.615,1
45034,146.669,145.53,146.12,146.654,1
45035,146.619,145.541,146.129,146.655,1
45036,146.538,145.551,146.138,146.629,1
45037,146.571,145.561,146.146,146.607,1
45038,146.69,145.572,146.157,146.6,1
45039,146.646,145.583,146.167,146.623,1
45040,146.384,145.591,146.171,146.565,1
45041,146.451,145.599,146.176,146.504,1
45042,146.442,145.608,146.182,146.438,1
45043,146.441,145.616,146.187,146.422,1
45044,146.349,145.623,146.19,146.411,0
45045,146.362,145.631,146.193,146.388,0
45046,146.354,145.638,146.197,146.365,0
45047,146.318,145.645,146.199,146.344,0
45048,146.366,145.652,146.202,146.345,0
45049,146.427,145.66,146.207,146.356,1
45050,146.444,145.667,146.211,146.39,1
45051,146.437,145.675,146.216,146.421,1
45052,146.362,145.682,146.219,146.414,0
45053,146.414,145.689,146.223,146.402,1
45054,146.413,145.696,146.226,146.4,1
45055,146.349,145.703,146.229,146.39,0
45056,146.446,145.71,146.233,146.396,1
45057,146.595,145.719,146.24,146.443,1
45058,146.484,145.727,146.245,146.485,1
45059,146.433,145.734,146.249,146.504,1
45060,146.453,145.741,146.253,146.467,1
45061,146.521,145.749,146.258,146.457,1
45062,146.459,145.756,146.262,146.457,1
45063,146.469,145.763,146.266,146.474,1
45064,146.473,145.77,146.27,146.466,1
45065,146.484,145.777,146.275,146.468,1
45066,146.481,145.784,146.279,146.477,1
45067,146.536,145.791,146.284,146.5,1
45068,146.559,145.799,146.289,146.526,1
45069,146.498,145.806,146.293,146.525,1
45070,146.403,145.812,146.296,146.491,0
